h_bar,mass,time,sig_0,sig_0_2,sig_t
1,1,5.019919438342218,6.063281209396936,36.76337902422597,6.077396023689966
1,1,2.395060270352911,3.1070715495817676,9.653893614220447,3.130885312536934
1,1,8.41418887896255,3.8326453107095726,14.689170077704077,3.986742427784891
1,1,0.5828283389632782,8.37335297808012,70.11304009552322,8.373425303549434
1,1,1.7043505697735117,6.742553096394775,45.46202225770276,6.743737546044342
1,1,7.352591158252388,8.666612295548829,75.11016868135813,8.676987170510655
1,1,8.052420167075189,8.986426226436569,80.75585632318699,8.997587974120213
1,1,0.8384739644610972,8.54029022161102,72.9365570693448,8.540431302342029
1,1,8.372859906277302,3.993039680570278,15.944365890608788,4.128386515444036
1,1,6.748341052005998,3.4546378708579084,11.934522818765663,3.590052959305178
1,1,8.078557738182505,6.574903927219442,43.229361652165636,6.6035433729363815
1,1,7.359637527877899,8.67657410835545,75.28293825778417,8.686933132508342
1,1,8.430818637613196,5.7824139299973005,33.436310857826825,5.828186622972233
1,1,1.4132815430543522,7.2136672480316415,52.0369951653244,7.214332335938847
1,1,7.9969035961592185,8.798705569989442,77.41721970736323,8.810433140288023
1,1,7.07925064202133,8.997118680512376,80.94814455122476,9.005716073774373
1,1,0.9902123354494818,1.3800508691138305,1.9045404013418388,1.4259202924180048
1,1,5.340798096155708,5.90018216449226,34.81214957419257,5.917515757838728
1,1,8.068896033110992,0.6321567376365463,0.3996221409392813,6.413269448268448
1,1,8.888028379399767,8.25194480521948,68.09459306838876,8.269499376906387
1,1,1.9016519245332786,8.726754672814197,76.15624711948442,8.727434810504766
1,1,8.51552088566229,4.98052563012103,24.805635552292483,5.0533610944218825
1,1,0.24896320979232778,1.655341116881657,2.7401542132390113,1.6570483544423904
1,1,7.009675006416539,4.525733198726837,20.48226098605825,4.59151324653398
1,1,3.94316286380925,1.2028511116235199,1.4468507967339375,2.033093057152585
1,1,8.019298566417847,6.791040470550798,46.118230672658804,6.816659072502644
1,1,0.9768816740109487,9.73059317089921,94.68444345755034,9.730722642078103
1,1,9.272290862073243,5.658680240137854,32.020662060126604,5.717684083694891
1,1,1.3618239857144065,9.250657631035555,85.57466660663634,9.250950468928654
1,1,4.682254675396948,3.6209940689507323,13.111598047376381,3.6782625694995836
1,1,6.152926063301108,7.095550392425308,50.346835371446936,7.108784976780526
1,1,4.460419238670746,3.6466117900868276,13.297777547600257,3.6975414266552615
1,1,6.807710683440612,9.047560740582183,81.85835535452402,9.055379359766043
1,1,3.491443757623436,0.9288530805917196,0.8627680453247275,2.0964388035185064
1,1,4.243546883874996,6.467518253861556,41.82879236403243,6.475833515857479
1,1,0.8539617496681762,8.62908946614083,74.46118501466263,8.629231335420744
1,1,1.8692851660931653,5.545449562879032,30.752010854435245,5.5480102150849
1,1,0.4161073982837815,0.279917422910694,0.07835376364896432,0.7942299886811428
1,1,7.707538456297337,9.686590549525851,93.83003647416353,9.694757229728898
1,1,9.696009056644781,2.038923553623687,4.157209257521444,3.132219204593574
1,1,2.8819720371696667,9.928536663078862,98.57584027010115,9.929597407137335
1,1,5.556137039516421,7.779566567282032,60.52165597477234,7.787758023662399
1,1,8.063425377645068,7.036419978323847,49.51120611135497,7.059710313555715
1,1,3.406050519585925,3.16593679636972,10.023155798607764,3.211310521765072
1,1,6.471020487398683,3.546648985906269,12.578719029229966,3.6620977725193145
1,1,5.00506930042378,5.701637915639749,32.50867492106078,5.718506914914457
1,1,6.734598050243798,2.1282067100034867,4.529263800503865,2.6519229878230455
1,1,0.616402962534297,6.691291455494602,44.77338134237507,6.691449982940296
1,1,4.904722176659147,7.606070012800414,57.852301039621686,7.612900676676362
1,1,6.119526550960889,1.4908894239345984,2.222751274400039,2.5366743194677164
1,1,8.936211206283703,1.8004201620169784,3.2415127597972426,3.0659999362135424
1,1,3.3197814221183664,0.5615875652786451,0.31538059347559644,3.0085893481581647
1,1,4.826701822681132,3.0857230256445303,9.521686590992834,3.1832955432119485
1,1,8.516469858012682,2.623502696154771,6.882766396731353,3.0850047463647052
1,1,6.58285712206686,2.0049523595752374,4.019833964166312,2.5913020400799742
1,1,4.425475078315694,6.868589799605614,47.177525835246286,6.876140520603161
1,1,8.04973274966131,3.6264389571520144,13.15105950994979,3.79247480603752
1,1,1.9189956360976979,7.144746763637996,51.04740631651562,7.1460087629332385
1,1,8.955191196506169,5.56676921007792,30.98891943827155,5.624578933932162
1,1,9.296443592909936,7.899420228577015,62.40083994765174,7.921305747159625
1,1,1.6815284892200333,4.809716851499402,23.133376191597325,4.8128923842626605
1,1,5.078753229287627,3.0598170150728667,9.362480165729428,3.1703679401945664
1,1,2.746342303152667,7.80921317095885,60.98381034947718,7.811192611559943
1,1,2.957400092712381,1.4026659776632424,1.9674718448939796,1.754657765500574
1,1,2.688913907434097,5.045138045189159,25.453417895015086,5.052171068289703
1,1,3.5094180729293436,9.982694762305034,99.65419471735235,9.984242164452231
1,1,6.37793570812578,7.398468887890892,54.737341885089485,7.411014061711393
1,1,5.043491690947981,3.0565749484325146,9.34265041538523,3.1659617843686605
1,1,1.8363085786537092,2.473703058571796,6.119206821987458,2.5013938049603595
1,1,5.075678394487019,4.737683938542901,22.445649101527373,4.767870841835568
1,1,5.4661536234065,3.429597135710664,11.76213651327479,3.5209658421978314
1,1,0.5032309324853002,6.892679802497595,47.50903485975828,6.892776469290997
1,1,3.5391701573188437,4.354968583219261,18.965751360826776,4.373883989943351
1,1,5.755007959027929,5.812490676314919,33.785047862247865,5.833534739338725
1,1,0.9958574893978867,4.465950552749679,19.944714339605166,4.467342090571033
1,1,5.351763071397297,9.474981259856422,89.7752698746304,9.479189226259084
1,1,8.546234185576543,9.081430136835683,82.47237333022738,9.09361177439123
1,1,6.3247440588119925,7.780769970515562,60.54038133407675,7.791377939660793
1,1,2.662532456192106,8.632565007270587,74.52117860475263,8.633942361403287
1,1,5.970447673537677,1.9088604287351658,3.643748136391001,2.4676833079885943
1,1,7.3815921635062285,0.8799996459807207,0.7743993769261938,4.285414184750759
1,1,8.986160614417344,8.697399850766288,75.64476416410946,8.712728627998922
1,1,7.036656288437515,9.563343647556442,91.45754172125815,9.57041744816224
1,1,8.152982341011683,4.29628658398737,18.458078411749863,4.399815554017988
1,1,2.751218112234458,0.41072839495714086,0.1686978144240691,3.3742848041434144
1,1,3.2812374233614108,5.501570767684726,30.267280911843102,5.509646958351128
1,1,4.106570733582098,9.45014094179777,89.30516381984243,9.452638389416842
1,1,6.643145518781168,3.717056732159793,13.81651075009444,3.822961801196004
1,1,6.648423195447631,0.3299516618812952,0.10886809917822855,10.080245751431288
1,1,3.530210428048275,5.850040681269944,34.22297597251332,5.857816497843912
1,1,1.0086601797292016,9.854110305811517,97.10348991910075,9.854243211808583
1,1,2.0658298773782127,0.6088427220434635,0.3706894601852941,1.8024637613621568
1,1,7.91563669284093,4.267028970703091,18.207536236819482,4.366675766784535
1,1,6.530119878189518,3.8039632515087005,14.470136418828645,3.899598528785613
1,1,2.323625789208308,1.7020719497412087,2.8970489220958395,1.8338414607173599
1,1,3.6673995153371344,6.284068114522678,39.489512067960604,6.290839380738
1,1,1.9830809531370308,0.2859129585791449,0.08174621988347983,3.4797460858225313
1,1,3.4616055798308554,5.347112675048426,28.591613959663537,5.356901033054093
1,1,6.848015849684624,6.46920433895021,41.850604779092215,6.490819674302438
1,1,6.238581130749016,0.7146955320105218,0.5107897034758029,4.4226319487023815
1,1,8.441999424504266,5.622234459176083,31.60952031394698,5.672140204897074
1,1,3.414503332333023,3.9005631428988043,15.214392831740598,3.9250437642296196
1,1,0.1950664081231146,1.6947730234272382,2.872255600936702,1.6957498449497885
1,1,1.9717368654856648,0.9299677640280158,0.8648400421312673,1.4102035146856697
1,1,3.6955562238743376,9.072702841381549,82.31393684801283,9.07498846586775
1,1,5.830045994522801,0.2165472256906596,0.046892700954321465,13.463114730554674
1,1,3.1278552125922445,0.1998200942824374,0.03992807007904218,7.829228704163849
1,1,3.9220223674052823,6.704666805516527,44.95255697299519,6.711043448037243
1,1,7.764588003251022,8.837074131373498,78.09387920339067,8.847987360445785
1,1,6.570569874398294,6.426057907926525,41.294220236025026,6.446362608823127
1,1,9.318428034029683,1.721324474216673,2.962957945537305,3.207727116075389
1,1,7.060193432220631,2.907627810060759,8.454299481838726,3.1509193931722446
1,1,0.7195185102185253,3.334022657698119,11.11570708204443,3.3357683778656093
1,1,0.38430674212131866,2.647103986303165,7.007159514302106,2.6480990969912637
1,1,7.1360295952008155,2.6592755330689033,7.0717463607789,2.978585344461982
1,1,7.862954694242018,6.74332451954544,45.47242557590274,6.768481009726933
1,1,9.545707875998627,3.3079307037425822,10.942405540762895,3.608909392591251
1,1,4.4723187902425545,7.037289166430239,49.5234388119564,7.044459479737728
1,1,0.2445444698134891,4.338528198432258,18.82282692859186,4.338619734836865
1,1,5.008095863809992,5.830444863422337,33.994087305407916,5.846241414572615
1,1,2.1047054929822773,3.924732768401312,15.403527303363028,3.933881408174439
1,1,6.705828096683692,9.253840375343358,85.63356169233491,9.260930967082814
1,1,0.8614195966728078,4.525501362911644,20.48016258571515,4.526502034099055
1,1,4.133784520016781,9.330208089453958,87.05278299251208,9.332837573254393
1,1,4.387228453229442,1.5598819547591587,2.433231712783254,2.100196485308136
1,1,6.294367146492767,0.8823171142491206,0.7784834900968958,3.6744572865095413
1,1,6.42328484096489,7.673096064323086,58.87640321233042,7.684503545463929
1,1,8.497490251457142,1.653095474446399,2.732724647635165,3.0559001330603066
1,1,5.6359374324691185,5.5087999194060595,30.346876552048208,5.532499363276425
1,1,8.273342847687694,7.34957935220399,54.01631665434322,7.371099697823297
1,1,8.438928284576061,8.075374167477468,65.21166794476241,8.092260790089448
1,1,1.2153479621148633,6.347392250761952,40.28938838503288,6.348114189885929
1,1,3.8920928314582834,1.1010838170487303,1.2123855721666017,2.08232059161841
1,1,5.6890654252860715,9.121421744687874,83.20033464446477,9.126751133494384
1,1,3.3467601789569255,7.150862470800108,51.13483407629743,7.154690433485745
1,1,4.090957207062144,1.4719694549591735,2.1666940763328064,2.024287181694296
1,1,1.788777428456635,0.8347828424045113,0.6968623939729551,1.35822179896097
1,1,7.133462004447983,2.655686791940982,7.052672336889784,2.9759816229341447
1,1,8.051783299322455,0.39671901185749847,0.15738597436919002,10.155719122878093
1,1,1.753635170758745,6.8798469461961425,47.332294003084385,6.881027307390165
1,1,9.583188212238554,9.486127382138392,89.98661271015578,9.499566033160072
1,1,2.798223523562168,7.728979450924988,59.737123352820724,7.731099026058025
1,1,3.6483164020173042,3.2624019957554866,10.643266781909382,3.309971412010108
1,1,1.3420125708778752,7.430184431840713,55.2076406911681,7.4307332245851425
1,1,4.7623197584669485,8.468282881514163,71.71181496134582,8.472949920063302
1,1,0.06472995459436803,5.390080627919279,29.052969175470693,5.390083972446216
1,1,3.067978347455397,9.02419936293994,81.43617414208563,9.025800210692866
1,1,0.9093006644296575,7.006129713153111,49.085853557526896,7.006430238560431
1,1,4.206522076475467,1.3378089443001395,1.7897327714494538,2.0643271210625658
1,1,0.7635352397798301,3.562249840165335,12.689623923757955,3.563861586979889
1,1,4.826213177157968,2.2048071106693814,4.861174395258266,2.461513811593764
1,1,2.364176665713397,6.438859649137032,41.45891358128506,6.441476354063395
1,1,9.210395840587697,4.453052064091042,19.829672685505493,4.571561367679849
1,1,1.16272460199351,8.517455265413412,72.54704419831866,8.517728746426796
1,1,1.5402391890360434,1.5920405355074358,2.534593066698803,1.6639077166123832
1,1,8.842277069524464,0.4059003832406767,0.1647551211149282,10.899736679651388
1,1,7.1210938308225105,8.73848801999755,76.3611728756407,8.747982226675864
1,1,6.288211099591966,5.137603493706594,26.394969658546202,5.1739238474416505
1,1,0.9030463506048103,9.320219648082732,86.86649428850741,9.320345554747894
1,1,6.497480844118283,1.4764884236701568,2.1800180652319843,2.6497936782517897
1,1,1.778016840492308,6.589629689076333,43.423219439156256,6.591010560438458
1,1,6.045426931904051,1.0472064328573845,1.0966413130178876,3.0705470994712716
1,1,7.7043747616865925,7.405055859656356,54.834852284630934,7.423305947383837
1,1,1.4939659702639796,2.332431519583305,5.440236793545685,2.354315790218299
1,1,3.3168973426979997,7.246999008819753,52.51899463383448,7.250611370624678
1,1,6.0657680308101956,4.107900991417886,16.874850555292053,4.173720749024726
1,1,1.2977760471651156,3.005902290322622,9.035448578966783,3.0136438070014795
1,1,5.548466610835181,6.5566811394784486,42.990067564792405,6.570319191372343
1,1,5.24901286477707,1.0486118541187908,1.099586820598448,2.7136302011680553
1,1,8.056436230066957,2.0255342250532684,4.102788896862145,2.8386249490144917
1,1,8.862335488362195,8.815419392236072,77.71161906101179,8.829738793797166
1,1,6.387849354516707,2.898724174926354,8.402601842302472,3.1010722331558336
1,1,4.680100549494939,9.303646709774078,86.55784210029003,9.307045946562154
1,1,5.572099348186245,9.53960629213941,91.00408820902584,9.544075747830393
1,1,7.6553751742518985,2.0656957077157077,4.267098756875098,2.774999860694078
1,1,8.457718068937258,6.282433298767288,39.46896815346003,6.318390980914253
1,1,4.796210422253983,0.9475932160871972,0.8979329031744775,2.702321463351104
1,1,5.156937087351933,8.084991280575858,65.36708400698765,8.091278898906118
1,1,2.178455543915918,2.6620742192156066,7.086639148612382,2.693335329910055
1,1,7.437350186064316,4.967967192716302,24.680698027905496,5.024041796740022
1,1,1.1762227497240318,0.8907163801626511,0.7933756698900564,1.1087512264902961
1,1,3.6483184020853154,3.4707063028852922,12.045802240887694,3.5102769498725457
1,1,3.1616665609012573,5.875104393056334,34.516851629309826,5.881262792053285
1,1,2.108043403592199,9.340596444854084,87.24674194562076,9.341278044627918
1,1,7.758750911173243,7.484806630436202,56.02233029502173,7.502730516939583
1,1,6.551831271289494,5.570162858942682,31.026714275144514,5.60112467323534
1,1,2.058506456900836,5.136207250929494,26.380624924500708,5.140114955148987
1,1,3.6228139226602285,9.687692248005742,93.85138109207055,9.689496514261993
1,1,1.0379252477896062,8.229722913534006,67.72833923354665,8.229964504200375
1,1,5.034663584441149,4.495205031627984,20.206868276373545,4.529952814948624
1,1,0.2962022043913981,2.423652494288028,5.874091413068579,2.4244226996422222
1,1,7.334796961178689,3.821561574503829,14.604332867724183,3.940213132613511
1,1,6.461947875177185,2.6369790672545266,6.953658601138553,2.9077328650741725
1,1,9.66496723940738,3.7698414463199574,14.21170453039175,3.981823748730765
1,1,7.51524791886432,6.108199194656618,37.310097401603755,6.139099299087601
1,1,5.686103784122887,3.1711115671892536,10.055948571561483,3.2954128492071955
1,1,9.512586827446793,6.0889870858617,37.07576373179056,6.138886589666722
1,1,9.318186868844943,6.733305746799633,45.337406279884966,6.768766319671469
1,1,6.763987931423917,6.696874801701826,44.848132109668875,6.7158892186638415
1,1,2.9289008461280632,2.2064245496923562,4.868309293485117,2.3040909114492223
1,1,4.385518523335462,4.049224420268297,16.396218405697127,4.085274597347993
1,1,0.5222240291293145,2.6927783338563174,7.2510551552860045,2.6945236784280073
1,1,4.482597815731216,9.451385543034101,89.32868868307402,9.454360048633761
1,1,1.3631165697469405,4.172179516883859,17.40708192110523,4.175376355369756
1,1,6.155625701538058,8.649602226613904,74.81561867864421,8.656918372923265
1,1,0.8354885604189355,1.8775434406417977,3.52516937149704,1.8906806859802308
1,1,6.479509489944438,8.689109413285419,75.50062239604527,8.697105338025855
1,1,2.72445084244618,9.154641767433176,83.80746589003203,9.155851014993434
1,1,3.5204187565995437,4.019267458971188,16.15451090674471,4.043056372582574
1,1,0.4407231096731645,0.32913426244560184,0.1083293627156103,0.7460460430920056
1,1,9.723739307534192,7.205020275284585,51.91231716726195,7.236550116710037
1,1,5.20473473378635,9.131544940333468,83.38511299732976,9.135990932756378
1,1,1.0090872795366468,0.8573939586637798,0.7351244003531473,1.0399094939824072
1,1,2.0440169525260385,9.956951455419455,99.14088228557961,9.957480495155579
1,1,3.9663587179764868,8.290888798769382,68.73883707355961,8.294338650062011
1,1,4.5662741671876415,7.197355853811997,51.80193128640182,7.204343071872609
1,1,2.1026670758909525,2.7344942866243938,7.477459003581452,2.761390391267546
1,1,3.666800179027879,3.958749403506089,15.671696839759816,3.9857474336606513
1,1,1.9919053526503439,3.4893644698829447,12.175664403681484,3.5010187044439824
1,1,4.914595069984198,6.208105920761127,38.54057912338936,6.220711634506118
1,1,6.37057859665582,3.92071989424979,15.372044489166083,4.004007770042091
1,1,2.725080976776221,1.813316471073985,3.2881166242682105,1.9628373836637427
1,1,7.585890797500125,9.446433517787806,89.2351062059849,9.454963017198834
1,1,7.161203433065894,6.699456450499572,44.88271673214033,6.720741466140156
1,1,1.6660720140773144,3.087750222948597,9.534201439319112,3.099513939876223
1,1,0.7792494020649399,1.344067095159409,1.8065163562902515,1.3749725772010257
1,1,2.283965045686837,1.788644203045575,3.1992480850885396,1.8991794660183619
1,1,2.7480679187144696,8.727911546342096,76.17643996077167,8.72933125296498
1,1,0.603018545915246,9.867398223893286,97.36554770889236,9.86744553491677
1,1,1.7369351487705087,7.07699365824397,50.08383923882538,7.078057551750723
1,1,8.82815591657155,4.260221393503232,18.14948632166262,4.384406455558958
1,1,7.642953390066943,3.4032745796954607,11.582277864801314,3.583733034614144
1,1,0.4229611290935209,5.701682463482105,32.509182914379366,5.701803105127229
1,1,9.467183999523554,2.191579009606833,4.803018555349267,3.077042012194125
1,1,3.2066281449979384,9.97656230425502,99.53179541068225,9.977856608231265
1,1,4.320406251073452,1.5605833424140956,2.4354203686203504,2.0860267173295424
1,1,6.712759793259261,2.4087385933557175,5.802021611121281,2.7827388569499547
1,1,1.7214934087421818,7.9846983809978,63.755408235508895,7.985426035811313
1,1,0.6273667123028315,1.6311626110683852,2.6606914637474324,1.6424595267323905
1,1,8.923400417455577,4.731159853235505,22.383873556867407,4.824231425840134
1,1,3.9093237983337517,2.581142899140673,6.662298665784317,2.6899404978105235
1,1,7.5807404377044785,8.331266076380194,69.40999443544344,8.343679078754969
1,1,4.151684036231127,0.9350374977400968,0.8742951221800616,2.408936323098727
1,1,7.283612973901258,8.196114697871092,67.17629614065855,8.20815010827872
1,1,6.152393276239287,7.1743558654403055,51.471382083977716,7.187157403528832
1,1,0.4014449386777452,1.667423341221661,2.7803005988508076,1.6717630398274446
1,1,8.052346352528678,1.0409893280071465,1.0836587810247704,4.005284878050187
1,1,2.855011895278401,5.445705464870943,29.655708010125252,5.452010856374494
1,1,3.8523473400151365,6.136614032699505,37.658031786324486,6.144636181006153
1,1,4.573528238015454,0.7226841362072108,0.5222723607255625,3.2457426511564282
1,1,2.1121456030582175,0.4799438605697318,0.23034610929857818,2.2521425309278493
1,1,9.25822132007841,2.7775527517531917,7.714799288771728,3.2391981019664198
1,1,7.564505761275088,1.7822224565058733,3.1763168844738296,2.7712990217936673
1,1,7.993870699226781,7.746882254242616,60.01418466109915,7.7640440450034625
1,1,6.886783751995836,4.4687177007758505,19.969437889227404,4.534665653568976
1,1,1.611459150022878,7.330713299707237,53.739357482504566,7.331537220579567
1,1,7.589613475577184,3.341114730769243,11.163047644163232,3.528890470627875
1,1,1.6333785815451762,6.281852591425955,39.46167198040499,6.283197751617047
1,1,9.619818893167025,3.877355335170104,15.033884395172068,4.07096508667063
1,1,8.435971508657088,3.4918073145282107,12.192718321792714,3.6948479044160507
1,1,9.199509536334071,1.570546631925262,2.466616723051784,3.3232896582011655
1,1,7.3482461142189495,3.805507673035195,14.481888649529745,3.9260706689223848
1,1,0.7520304503628406,6.969725698774927,48.57707631616365,6.9699344972395
1,1,1.9652384172889892,6.097015337991853,37.17359603170791,6.099145010372235
1,1,3.56839030008155,9.02805400975194,81.50575920299809,9.030216829117768
1,1,6.052395738918496,1.2680933286301104,1.6080606901161931,2.702413872347057
1,1,5.241224744452559,4.3597545522147225,19.007459755556997,4.400996593281188
1,1,8.621774385459393,6.022959539198775,36.276041610825516,6.065338301960173
1,1,2.6997077250353163,2.1160304698493753,4.477584949330968,2.2100959902732646
1,1,9.96045908226083,2.3404613854610323,5.4777594968341745,3.1631706200002894
1,1,3.2747998684068147,4.080611466834141,16.651389943258284,4.100292945674702
1,1,7.795804066676189,4.803932151826909,23.077764119356317,4.871974056073475
1,1,4.624013639173907,0.40190138229631367,0.16152472109168767,5.766693992216966
1,1,3.200307853505595,3.1999863524623433,10.239912655945252,3.23882121970649
1,1,3.506963852314372,7.522191229697879,56.58336089614369,7.525802294251065
1,1,8.278226357464801,9.077497720896123,82.4009648728743,9.088942633198794
1,1,6.335724972317012,8.195869732531731,67.17228067262975,8.204978848456063
1,1,7.9846872524250925,8.027716238146933,64.44422800020794,8.043106063964009
1,1,9.850774435977756,4.844316131574742,23.467398782635275,4.9498635793339645
1,1,3.040973149830004,7.8684642985583615,61.91273041768753,7.870836763370968
1,1,0.7538926571537485,1.433894332399085,2.0560529564862176,1.4577929845942477
1,1,9.506174746955177,0.3568795772758099,0.12736303267656077,13.32324338690127
1,1,4.63095381931415,2.8612469323414778,8.186734007833516,2.973487317546622
1,1,6.228800482043474,3.8816041559312118,15.066850823342454,3.963661733719884
1,1,3.7110337825169184,1.544168664935284,2.384456865768017,1.9566214834085218
1,1,0.1376376458836437,5.037706014717267,25.378481890718533,5.037724536604134
1,1,2.923313121137341,6.089209050179021,37.0784668567821,6.093938486785631
1,1,3.9260615949202693,6.439996880471428,41.473559820481725,6.447206697168391
1,1,6.04831840976832,2.248051270542488,5.0537345149876955,2.6198080194376576
1,1,6.18637133075479,5.307374858742161,28.168227891208375,5.339278432957529
1,1,0.46973608816247125,1.336889730577756,1.7872741517242652,1.3483836508667988
1,1,2.7917378448770727,7.639268163901886,58.358418080004896,7.641453115955302
1,1,2.350124896129552,7.261766494331472,52.7332526181952,7.2635691432775955
1,1,3.14306968562885,6.394532840665337,40.89005025034751,6.399253811094455
1,1,0.022541073041559834,3.5203111364530093,12.392590497435078,3.520312592300718
1,1,4.437622971363865,2.174007032875829,4.726306578993567,2.4016556020501567
1,1,4.289097732684539,1.3209672436152589,1.7449544587044947,2.0929894444582686
1,1,4.822191237679431,1.523556958669869,2.321225806311381,2.196740923533236
1,1,6.869920036656416,0.5400659500367934,0.29167123038914416,6.383148301721847
1,1,2.836632450418862,3.3234636165923757,11.045410410813274,3.350751139169669
1,1,0.572375802986349,3.1220372843564084,9.747116804911537,3.123382725546971
1,1,9.021641920979667,3.8982203900526216,15.196122209422013,4.0663393247133035
1,1,5.683196556003017,4.750541725005078,22.567646681014224,4.788052386158527
1,1,8.686339177910586,1.5681576360766727,2.4591183715855784,3.182735181933673
1,1,1.6974069567793038,3.5800708173859155,12.816907057498257,3.5879111019916445
1,1,5.045151949081314,6.199144903160534,38.42939753038123,6.212486139487636
1,1,9.254614732097933,0.5008493293961421,0.2508500507565653,9.252486720600896
1,1,6.638827453698815,3.9907221822550003,15.925863535942112,4.07648451719719
1,1,3.3655951640730466,4.805471112407148,23.092552612179595,4.81821348897917
1,1,6.723198693908112,0.6533765470532453,0.4269009122392217,5.186286135779004
1,1,9.095696896904983,2.8886423800306495,8.344254799709136,3.2898263378110775
1,1,9.167875630973022,1.8429887233390747,3.3966074343549923,3.095629682935643
1,1,5.024016116255229,4.790776764725948,22.95154200943802,4.819385553040269
1,1,5.935057950129636,7.313166774409935,53.482408270333416,7.3244156633044675
1,1,6.509154494808582,5.503204688684069,30.28526184555432,5.534890417673944
1,1,0.8324249886984181,3.5201645383925393,12.39155837735636,3.5221496681573936
1,1,5.227083378797927,5.793661735245624,33.56651630244933,5.811197016453116
1,1,1.2724338231943078,2.5885450113110813,6.700565275583486,2.600187282505399
1,1,6.480918082843275,1.0354089025946724,1.072071595572304,3.2964723194952152
1,1,6.837329959666873,0.8558338542357873,0.7324515860560828,4.08519570500369
1,1,0.5627187417334822,9.988303323944576,99.76620329112227,9.988343044630696
1,1,6.638351979866447,8.160663936414075,66.59643588308926,8.17079335769574
1,1,1.1898883167213703,0.7301969231957409,0.5331875466445267,1.0940938238027604
1,1,4.530622671691075,0.786880548175037,0.6191809970962469,2.9844530978483736
1,1,2.647434117322227,1.4616785334236848,2.1365041350716143,1.7194887294162156
1,1,4.8869516566610685,9.336681509609342,87.17362161188098,9.340348613265617
1,1,0.8407417189222421,5.069631291888904,25.701161435699163,5.070309365811235
1,1,0.5810683714212572,0.22633097966909682,0.051225712357973116,1.303469682554405
1,1,9.343927043187694,1.2870414580347813,1.6564757147002958,3.8514143895994444
1,1,4.371783568644984,1.158345317816003,1.341763875306257,2.2142356910465684
1,1,7.245257718762339,9.734527594735688,94.76102749267058,9.741638329152709
1,1,7.749261788179282,6.382654201679828,40.738274658221165,6.411457875962027
1,1,6.288662660982193,1.8088536359285585,3.2719514762119664,2.5087128959315637
1,1,2.43334501546824,1.38100911456774,1.907186174519173,1.638093895897331
1,1,8.07467711580985,4.685448859506951,21.95343101505499,4.7640231363222
1,1,3.078631287196798,7.979773129234697,63.67677919405612,7.9821043870422885
1,1,7.046247872226271,7.446942254166252,55.45694893688675,7.461954800253645
1,1,4.404334482125954,7.654573194274409,58.59249078650433,7.659977679954686
1,1,7.794542570742938,9.70692856557465,94.22446217716913,9.715228222722946
1,1,0.7180560006585746,4.357765246447812,18.99011794314836,4.358543993379438
1,1,3.4001802151684126,8.224183215326827,67.6371895592635,8.226780783623242
1,1,7.004922835552834,0.5188343160785265,0.2691890475406723,6.7705443203521884
1,1,3.9131259898636896,8.375498349158928,70.14897259676393,8.378755525442948
1,1,4.332778220760222,1.9004071758797016,3.6115474341350633,2.216090560164308
1,1,4.624659195013503,4.672616135742148,21.833341551997883,4.698748363664744
1,1,7.372732663104147,7.5270370908436295,56.65628736693573,7.542953162955823
1,1,3.9386185236335036,6.469414753119836,41.85332724788459,6.47657227509659
1,1,7.015823089129998,1.8705536323428047,3.4989708914708606,2.6487442183982264
1,1,6.083372101982658,9.560514943431713,91.40344598358108,9.565807125030254
1,1,6.931888385868426,6.861886820656669,47.08549073950169,6.880451839023785
1,1,4.311393588492251,4.078904500052064,16.63746192054498,4.113000495179493
1,1,8.9070086293297,2.280632691103119,5.201285471728254,3.0024183628706487
1,1,7.898780364199424,3.277909179070858,10.744688586236986,3.4923277437932545
1,1,7.114172724997603,3.5089678823756625,12.31285559954394,3.6524607661089665
1,1,1.3061547972761034,9.43417617832271,89.0036801636317,9.434430147797288
1,1,4.549762757126214,5.860458231003266,34.344970677333926,5.873299774712871
1,1,2.548662413391596,6.980775085698879,48.73122079711418,6.9831615199702215
1,1,7.261597098068501,7.158131022636346,51.238839737228865,7.176079649804576
1,1,3.3757060203577582,8.037206615561235,64.59669018122129,8.039949766740712
1,1,9.773243753283284,9.168586391422679,84.06297641698113,9.184064358080477
1,1,7.9400607653639295,3.757934986526355,14.122075362958835,3.9036059555926035
1,1,7.277518404812144,4.759952463520921,22.657147454978887,4.820947583938233
1,1,6.927763297210797,7.358459533700977,54.146926709114794,7.373501053848038
1,1,7.2242682384339485,7.016491982446229,49.231159739732206,7.035352531549315
1,1,1.2362436384338549,3.2390933590217115,10.491725788458554,3.244709931743438
1,1,2.0450852918686646,4.690623004772081,22.001944172897065,4.695685993421838
1,1,7.201307759070579,8.905404163308743,79.30622331187669,8.914577941169497
1,1,4.652228755935839,4.962405220493266,24.62546557237882,4.984494925853351
1,1,0.32430574741608487,6.303718294107965,39.73686433147143,6.303770778129556
1,1,1.0933140274937292,7.469446543338136,55.792631663786025,7.469805072231164
1,1,3.278477070912559,4.426544035386038,19.59429209721171,4.44200733056701
1,1,8.72194923108409,0.24280773757996094,0.05895559742869917,17.962249260826034
1,1,1.3259219121356136,7.784934586922581,60.60520652266345,7.785400353170428
1,1,6.706786175938885,7.81869401098483,61.13197603741005,7.830448667560248
1,1,1.676241415440185,9.266659551265812,85.8709792390659,9.267100921641743
1,1,1.828567431217053,3.8620674248611446,14.915564794173592,3.8693162069214813
